reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFydDHo79JS0ioR1IZYR3zOo5nB7WxfuST7Z_dOvdw8nEQSOWS2jYLQpgHV-T_EEtVtwDDGDnR-iLQv,Sana Bro,https://play-lh.googleusercontent.com/a-/AOh14GjQqZJaL5eHkC1KUDn05P0EEHY2aDkH0XlvGP34NA,මෙම යෙදුම ගොඩක් ලේසිය් වගේම ගොඩක් පහසුයි..රීලොඩ් දාන්න නිතරම ඇප් එකට යන්නේ නැතිව ivrසිම් එකෙනුත් රීලොඩ් දාන්න ක්‍රමයක් හදනවනම් ගොඩක් හොදයි.සිම් චේන්ජ් පහසුකමත් දෙන්න.ගොඩක් වේලාවට ඕපන් කරන කොට සිස්ටම් එරෝ එනවා ඒකත් අවුලක්...good luck dialog,4,1,6.2.0,2020-11-30 01:40:19,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOExkyWIOaPIPDPHmQq2K14vxQ7sxxgT6hnxjZ_cS0JpfR-u6uKpQzw8j9dIiCquno9CVlL9pACbKyRN,Kalai multishop,https://play-lh.googleusercontent.com/a-/AOh14GgcPY6njZtCqMhMFBZoVU5OvZ2jOKZyGVtKE_dJ,Good,4,0,6.0.1,2020-09-21 16:31:53,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOFadHh6eiCGfObpUGN_i3OzDZH_x0S6p-fvRKlmPNpS_F9KuWZx3wfpDwi20iKynITBGh_0qUbMqa0K,Dialog Retailhub,https://play-lh.googleusercontent.com/a/AATXAJz_DE40gwyYfZ3g7FDZ2MhmitWEHW4rd9ZnpvVp=mo,Why sim replacement not given yet give and taken,4,2,6.0.1,2020-09-07 05:11:08,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGP4C3lWvw-VAl7FNAgh71dUCUpXA08bM3Y9fXZg1DCvmLX_z94hXAEuvqxMKBEkOdfmbH2IXsM_6Bq,All in one catch spot stn,https://play-lh.googleusercontent.com/a-/AOh14GgQ-zeb_XgQZIluUBanyFiR4e0rOfPHK1sZaFnWjg,It's not working my divice,4,2,2.0.8,2020-09-03 14:32:00,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOH3otYPAJuLB5j0-guXU740AsLWkWeAaKAfhFH2WnMBO2DCcYQH6fk6Yb1YPWfFT70O90bbhihNap1S,CW. rtp,https://play-lh.googleusercontent.com/a/AATXAJzW5dEMqUaDvbyqUY7Sby12ZPoHTOw2FfeGhX4=mo,Need a option to issue new sim for lost sim,4,15,4.2.0,2020-06-07 20:21:12,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGeFh1r887cTz0tNvRPyOA1H6fACBzwApWKncarfNBsu3QsY5loHMvRzEBQzxejnvJjg0VR3tqVtJ7X,INFO TECH SOLUTIONS,https://play-lh.googleusercontent.com/a-/AOh14Gg6hBzqELdaXOOUBwOkEVY9JR8cbUx70AYiK1TL,Good. Reload notification sms to be send to IVR sim Easy customer service access to be add to this app,4,4,,2020-05-22 04:54:52,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOHkzeUGSZrVOa9B_94R4DznYUiPT35tl03lANT9QhCKLckO0q8PvM8_-pLPNovGxO5IvIiVaNTQWlik,Isuru Weerakkodi,https://play-lh.googleusercontent.com/a-/AOh14GgZkFzf2JiqqVXrVoAjoGa228hv6tBbKMhVeftXpA,Almost a great app.If the company can bring ez cash into this app with the same login it will be useful.And please add the facility of connecting a bluetooth printer.It will be more useful.,4,25,2.0.8,2020-05-01 00:10:05,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOFesW_48O_EY8GL1TJFcTMXVLzPqLIC-AM2LVWRzKjFX7mLrIc56G-WjNe7Qh3JfL89_SE8gXjaLP5Y,uduma lebbe mohamed Razik,https://play-lh.googleusercontent.com/a-/AOh14Gj2oos5HPxCPwoVQE72iTyNQ9Wrg2qRXn2agXiwFw,Please try to add lost sim replacemet fecility thanking you,4,0,1.8.2,2019-12-26 05:36:23,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOE2bkhlD6c1VB6EIBnMpLM9_LPSO19pFyDu0bA4KpjvM1i84z1HZX7G1l0-Y-omsC4I1yPYnBDMT5Hf,Idroos Azeez Mohammed Mufthy,https://play-lh.googleusercontent.com/a/AATXAJwziq0oSNBofrODix9WJYG1OxtZBXwgxV8blPHU=mo,Problems in scanning bar code,4,3,1.8.2,2019-12-18 04:16:19,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOEq342KPW0KnuJMr1gVMhPQZj0xBMeAl1OOizLTwK6uFvBnmOyv2V3msjOksFPaglbTndWP9dqvrGlG,Manjula Smanthi,https://play-lh.googleusercontent.com/a/AATXAJzDj-5KPVBvGdvdz7velUAui86EufmLCGQdDvU5=mo,Good,4,0,1.6.0,2019-12-13 05:42:39,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOEToRkjTwpYJP4bMrVMGGl4fiU0RkldO8FCQv-boMwcozjJ5WaWH4qelRSlpV69fz44aTBVgUVIGpfN,Fa Tec,https://play-lh.googleusercontent.com/a/AATXAJy2AS0syN1qrklj9JYr6cGaR9ALRaHrUkVN9afx=mo,Now working good but sometimes.....,4,5,2.0.2,2019-12-12 14:26:10,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOHzkaOv7XzvDoxp8CIAPuPA5ZxkTA2kXYOA7tFG_JsKVasjQyfx_b3tq1sP5JtXxT4HD_5gDNrRBUPJ,MM Arzath,https://play-lh.googleusercontent.com/a-/AOh14Ghe7WaozRS6tluAS5HHZW_8Z22fkV3SsSzeJwT8kA,இந்த app இல் Ez cash app இல் உள்ள contact adding option ஐ இணைத்தால் contact களை add செய்ய இலகுவாக இருக்கும்.,4,1,2.0.2,2019-12-07 05:21:01,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOFrp1h3w-x6a1WIUPv9ylpWJPyL3RXiRFtWTnrJUVYd1D2wHAhKy829Hfx979yF4RUJFXwxp-yXyhU9,myzar ahamed,https://play-lh.googleusercontent.com/a-/AOh14Gg4ucLS7X79hd3xkMyfrfaI_LFoiKJYAkY-Odndaw,this application is good but give facility for dialog replacement sim fuculity,4,3,1.8.2,2019-09-26 19:03:02,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGg_hvjMq3jfMv_MUNQjcu-O7pK5lzsKVapc7xHgvWM2MWNUAFUP8i7uAbG4k0xdj4esbID4c77LSO2,Thusi Kitler,https://play-lh.googleusercontent.com/a-/AOh14GiUC8fi1ibYBYOOGaAos-Ncie7yElT_nQNl6Y5H6g,Good app. Easy handle. But Add this app to Photo Upload System. Adding this makes the app even better,4,28,1.8.2,2019-09-26 10:28:27,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGUn8FMpuCSAyA3hqBEl6nishHYqAt-tHf0hgqMlZ04YTKCJOegjE3aoggFIbrwyuFQkKBAXzMDlLn2,Deecomly Jay,https://play-lh.googleusercontent.com/a-/AOh14GjAyVXI13Tv2UzX980Xfd07SFlxz3YIny-bXM35IA,"Saving time, user friendly.. waiting for a update, i wanna check my reload balance... ;)",4,10,1.8.2,2019-09-15 06:55:00,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGZv0lFviNaDmAJn7i3HZk8BaFLQwYTDCgjO4I7IDmBkvFihy7LbuE5kTqXrQOeDM7J1Zq_5Gja8l9M,Dinesh Jayasekara,https://play-lh.googleusercontent.com/a-/AOh14GhjrlJIYF5AXm3Nq81ahM31vEKenzhvwcCn67htGQ,good app.. can you made this application for iPhone users please... thank you.!!!,4,2,1.5.10,2019-07-30 07:31:14,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGt1712O1bAdLckZmyZDeEAR1wpgWYkQOH5mG1_jCTUYIGttQvqtW-5ohpK2W2eGjgwviuDYPtW7ezk,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,வாழ்த்துக்கள்.. இது வேற லேவல்...🔥🔥🔥🔥grate job. (Rsn mobile Vavuniya),4,3,1.4.0,2019-02-21 13:29:14,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOGp8_I438fo8qxIEw7rqTdPhbVhGFni6VjbcEQBR-Lnp4nyMvrr_6CMnS2geuUrinofso3JAJL8loWH,Karan Kiruba,https://play-lh.googleusercontent.com/a/AATXAJxXQYplZ3nDBAE0AVJlyQ42FdL8UswzOkNr07HL=mo,Thank full,4,1,,2018-11-22 05:49:36,,,newest,net.omobio.dialog.dialogra
gp:AOqpTOEl0EUkFP8VqGtVxHv81WhcXweapNdV8kEtv4yrY58k6Y0i34GoqyyrfcJZqXbYfvDf1d5-v56cAsct,ahmed inaamul haq,https://play-lh.googleusercontent.com/a-/AOh14GiMuYfqsBwYksHIo9WPVDqvtCdq90BJfTgIuzfb4vQ,At some places the left hand side touch is not working. When taking signature this happens,5,1,10.2.0,2022-01-21 20:13:44,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEnEpKZyL0m2NHsqOIiZ_-dHfGJ_fUqIdSd51DgKLmHZUzXG5NHur3eM-97UuzdbgTQ_dX2XIzKVXoE,பதுளை விக்டரி தேவன்,https://play-lh.googleusercontent.com/a-/AOh14GjJpaxn8MfZcmJSm69q6jsz1MuXmk2kuLcthwuRoA,Please Update Lost Sim Service And Missing Reload Reverse System On This App,5,0,11.0.2,2022-02-20 17:03:29,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFr-tgqJm1fJjqfJf4ShojYO4AwaemVvfWwBNugso4rOkRWyFXliqyd6mehe0G6YrRQ0WcQqmBvOkFk,Muzammil from Muzammil store,https://play-lh.googleusercontent.com/a-/AOh14GhZM7ZZhGjIIoQinCBwVfu-3M4aT1uPQ5u-I2osrg,Nothing to say the developer aware about all. Humble request to add swarnashakthi point in app.,5,2,10.2.0,2021-11-14 08:23:38,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOF9JO-WTDiuCZsXM50pNFoE80ACrewmDY_douPBktQDdoyU5lUc1qxfCc4LhufSvh-9EIDYAzC-h0ww,Mohomad Jabir,https://play-lh.googleusercontent.com/a-/AOh14GjcwNPNbY5VBhrFMPPe24pobs3nIIuozOzkxnaG2A,Hi As a retailer really helpful and secure app.,5,1,10.2.0,2022-01-26 03:43:18,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOGz4aY4bl66xgjjxvMeb17nv91hgwUXInCY7B_Db9QQfZmpFn1zK1ZnvzfdFnjSCMn-3zY0FpJIv9yU,Ji ji,https://play-lh.googleusercontent.com/a/AATXAJxQ7fvk-8USqjwYDA3KKmJSVuwaktuAsQBh2VnX=mo,Our dashboard additionally add activation commission. Thanks for that. But there didn't showing our commissions. 0.00Rs only shows. Please consider this.,5,0,,2021-09-18 10:21:38,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFqyfOTxwpJwAsVoIa0P9hY1a7sCbCK--9WeZuW0OmB9gFAtVY4JlWcCgi-8tVlaulpDzlCP67rF0bE,Sasi BookShop & Printers,https://play-lh.googleusercontent.com/a-/AOh14Ghr54x8g0Iy2ajp48xPVO3oOVguZ6Ev9vm4g1EDDAY,Please enable us to recover lost or damaged SIM cards.,5,2,11.0.0,2022-01-26 08:39:40,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOECXNVGj38wwmvIhjtt73z8JkWulfuuAgQjjbt-1AGFgeeoJ6AXomIu_7P-7pxFXKaoDW2sxuqEwmxo,CFSS KANDY,https://play-lh.googleusercontent.com/a/AATXAJyXzkgeUWj4fBHTl9cBZkcHSOlVx8nJjLMyy_QM=mo,"Superb APP, it continuesly developing for better performance. It realy easy to access and using the APP I'm able to simplify my works. Cheers APP developing Team.",5,3,,2020-02-21 04:08:17,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOE81Gc5dP2Le_QjnbHn4xKsUQbLse9eil4UG3xo1Y8v0GmmNxiIYPwkP0RNAAzGcurqC95nGGyU8hC1,Milinda Liyanapathirana,https://play-lh.googleusercontent.com/a-/AOh14GirIdwBC3vldZOh7de-n2jVHvkDc5KhdvOy3HNk5Q,"Some mobile phone not supported, please White list all mobile phone ex:- MI9T Pro🙏",5,4,8.0.0,2021-01-17 14:40:54,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEAzpYFefK-e2XshoNl6QLi9nMgJPKwt6B72xAKTlaUiV2o9X_49AdrNie9vj5rygNYhIfg5YvzVtfv,Afrath 16,https://play-lh.googleusercontent.com/a-/AOh14GjaSPBQRRsZwtrnEiZUypQrkDFfYWgkhFvULTfI0g,Very useful app please include second SIM card replacement other network have dialog only nott🥺🥺,5,16,9.0.0,2021-07-02 05:06:23,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHb5ZigZygxp987AZ57iXW4MSxtSxVIr-R-Oks1-6a7WvKnJEZlGCsXDaQu3D28-eDrm0fGPguimyTK,shakthi api,https://play-lh.googleusercontent.com/a-/AOh14GjMZF__T3wSV8mRHO0Beb4dn5Ugkjv56BPzwZBK3w,plz add Printing option,5,0,11.0.2,2022-02-04 11:34:11,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHX0WquAb6-Fto2y7HlKe1xhSBkhP-vorBet4zjkCvIV_z0u0baxVmOYOOCx-vcfsq6JA1f4kyeHoSY,Praneeth Nidarshan,https://play-lh.googleusercontent.com/a-/AOh14GgLpKT2IbZ0weKpcvpxnCQdwI4mcfuBxHrr98qmIw,Improved Dialog Agent service with awesome user interface.,5,14,1.2.4,2018-10-05 14:38:37,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOE0aHrGdViXpcsn3JRKlYXjKcwM2rS-VG_DaS9SpQ2c7nsMiLT1woI8Gg4CAQd0AN0mAIR9jCnEyWmb,Kavindu Mendis,https://play-lh.googleusercontent.com/a-/AOh14Gic21fcdGfUIHlaGJG36WsQQaXcdjJzC33Fw_gX5w,Can do everything from this app regarding dialog sales. Superb app,5,18,2.0.2,2020-01-16 06:45:30,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEuuWTxtnKlyjqrnn5V1GFy70-vb-J3rNpQOxkFYnR8qaUI1l588mJ3K6w-0u4BUnmJ0aZNhJnk4j1g,Ahamed Ahamed,https://play-lh.googleusercontent.com/a/AATXAJzC7_6WL8R_pv7mYKkep9fuYD4JHWIlb_mchO8A=mo,"Very good app, it can registered with dialog company , ok",5,2,,2020-10-14 08:26:22,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOGDQzWal7qKBg94gyfYOhQRlblYOxOG3s4J6l_9cllc27X3O6_QyQMKYzKoa66SQij4-hzQUaB_jBpF,Ramiz Hameed,https://play-lh.googleusercontent.com/a-/AOh14Gg94X8L4x2g3oq9deBNO-QSsZtcQFnQRsCKGoF_Cg,Sim CHANGE Option still not Adde Please update this option immediately.... Thanks,5,4,9.0.0,2021-07-06 04:26:05,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFLN6kvw2Jq31du2ChMFIDmwXRsqS2kLfsy0b0pY1aLjmXMsTs4y7aGw8qL6i9wDGbPpcsv6lE1sLM4,Isuru Shehan,https://play-lh.googleusercontent.com/a-/AOh14Ggy0_eOwCWk6oUmODPr8TbBJPBgpekIkAYShVID,Its very easy and very useful appits verry use it app to sale,5,0,,2020-11-09 05:29:03,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEM-hM-3erdDyqS6aZyr9ySBV2bE3Ys4vpNO0yN_UwWOFCkFWl0SHsmCtME6qJz3bq2ASVfWodhkv7I,JISHAN AHAMED,https://play-lh.googleusercontent.com/a/AATXAJydsk6XCaJrHZj_Kj_31ISAq5MDPrfp4qkbhL2V=mo,It's a Unbelievable Speed To Activate Connection,5,0,1.8.2,2020-05-05 10:59:26,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFgNQpDbFIuRqRMzJWxCUu_SAhYTzgYyHfngiTXw1pfUEvz26nIxkCEYh4YxaKv6hS4OGXaqcB4EzlR,Chalan dinesh Samaraweera,https://play-lh.googleusercontent.com/a-/AOh14Gie-L0tI7CQzkGd5rSpmzjXA1C7gYnsHXjJwwqyKME,good app.but it says my phone does not support for sim activation fixit soon,5,4,1.5.2,2019-03-15 02:48:27,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFuxaAAmxa6L92Ss4QdO3PcPWtLgqZdkj9FwACC2pw7KaP1U8u_n-3qQEwYkZrKz9kOpMgTP9FreROm,Mohammed Fahim,https://play-lh.googleusercontent.com/a-/AOh14GglER1_NK2grq-rKqSzC3PgdolfXonUkKw0MOZYag,"Save time, fill our expectation, execellent app.",5,1,1.5.10,2019-09-07 15:32:16,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFcM49xyKYvXUrylUMBlY0FkxhPiR1goHF6twCSyqmM9OkmzXyVjCEfBbEX-ztbqAqWg1KJWP8oUPXc,nadeeka priyadarshani,https://play-lh.googleusercontent.com/a/AATXAJywmjW2ApdNcvwcjyn2VE_Nr_K-oTHi4sf773G1=mo,But need improvment . daily system error,5,1,,2020-12-14 06:06:53,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHsKfM28k8SAMYw9WDPrMogXvhRXj7wGy9Nn4BubEJNolv9upyKaUIwBoGXo7a5ei5Xt56HtYL2LS8d,Muhammeth Riskhan,https://play-lh.googleusercontent.com/a/AATXAJyVqPkxWkbsFYY1Vp-XA7nHEN1Af9IJtlGgNPcN=mo,User Confortable system and POSTPAID line was a very eazy method... Continue.... for SERVICES,5,1,8.1.2,2021-06-16 02:35:27,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFgrcXegPyemRpkU3NE1QDn0rJejFccUarFw2xwAvDmBlh3YNWYVy-bwQxy99SPW8_tOneM7UXs43dD,Hm cellular Technical service,https://play-lh.googleusercontent.com/a-/AOh14Gjn6cmtKK8UukofBZe9oMwwwy3t-Z5grqF80R8wyA,Good develop dialog,5,1,1.6.0,2019-09-08 16:23:02,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHy6E_zL1d2_Nzv_wFDOsT22ThgVfPCP3Swq7Ut-Atmro-XO8bj790BWoFsF7qF8ywpmBzD5z9AZeie,Fiix A Phone We Save Your Smart Device Life,https://play-lh.googleusercontent.com/a-/AOh14GgKTIBXeCjVowA9cdHQmri76NPrBcp8aBKA9gTupA,gread app for Dialog retailer. easy activate sim cards and 4G Router activation,5,23,1.5.10,2019-06-18 17:45:55,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOG8bRsS5E252AfkqHCVMIqVtMiZZLCCunmCVXirB3NNoNYSV30wbNBrVSFw8DwPJzwUtcEFQDJjMC3v,victory com,https://play-lh.googleusercontent.com/a-/AOh14GjM6qCdlJAxpN4qXN4CCCQftZyZlNQhj48YrtbVsA,Tnx you so much work for ez but slow plz update qick systemp,5,0,2.0.8,2020-06-09 11:42:16,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOH2G-q-By-AiAnnzNjz0vNhHnoMdXC9hMprB9OpFVLYDYSBTYENZL2qrViVyk_oQTHhR_AoKnBdyFPn,Udayasiri Chaminda Kumara,https://play-lh.googleusercontent.com/a/AATXAJzAU2evKyBe95CL-OhuqpRwCPsWen0aDgdryq8H=mo,Good application for dialog products... retailer hub you tube channel eke aluthin add karala thyena options app eke penwanne na...,5,1,6.0.1,2020-09-14 15:15:35,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOG88d8YMz6vEUu_dKTIHbUGq5C-bjmEmC1xX0NM-uoXcmKXKbTxoy_cTNnCBS1Koaje_gK1SuFpvbOp,VK Creators,https://play-lh.googleusercontent.com/a-/AOh14GhMRA8LEZbqESY_1HC1lsZ5iNlD-Rjzb01P_Pgw,"Very nice , keep it up 👍👍👍🥰🥰",5,0,7.0.1,2021-01-16 14:00:02,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEuWRXlvmK_aKq8ZgBS2PzOStUDLSpQaY74xbEuRUNgc7VpztBfpRVwQ2hOIw2xHhUDfxmQGd2Mr9-y,Romeo sinthu,https://play-lh.googleusercontent.com/a/AATXAJwD3GHMou1Z0MKRHAubvfUMKH_EhUBuuzPgiMfO=mo,Good application it's very useful,5,0,,2020-07-08 02:31:37,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOGhCB8qme3wxLT4c2NxhP8qUhst_sVvj0ExJDtTL0_lhF3f2eYjY2nsy9Lu2c7vyBxer7HXLgsWsRZ5,BiHaN dEvInDa official,https://play-lh.googleusercontent.com/a-/AOh14GjSfGsg_AZEvuDhOHQ7i0ghT8iEZFVMpgizei2cFA,Its help to me build my life better ❤,5,1,,2021-04-22 01:27:48,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFplp-8C9j4LKoEST88xyNJwRvCTCAdpYND0wxN1sBsVMKavAAm-PO75INr2hWhnobndKIc3Xxc0D6x,Tharinda Sameera,https://play-lh.googleusercontent.com/a/AATXAJzuwVpWV1TlBArSFXYtLZtOyaRFS3R_CpXTYrx3=mo,Good use full app. ❤️,5,0,,2020-12-23 07:16:34,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOGLSs7d0TK81OjWQGAgj25kDyva4NZdLcu4Dmq-pos8AoQRwQp3r1l71_fArLJPnhkGNSHBimnAcl-U,Muhammadh Infas,https://play-lh.googleusercontent.com/a-/AOh14Gi3b1dpP5ZBhATcu_lI4Tqawth9xIewFVPyKOT43w,Very well app for retailers,5,2,,2019-12-15 17:42:25,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHdXYo17u2oMinJgNbRm73VBdUuk8PZF_0l6ea-RqY4vIi4F_BKbaGJv4Zigb6fbZD8NzFOtTZmirue,Lakshan Andradi,https://play-lh.googleusercontent.com/a-/AOh14GgA6Js-903BEwtoJ2dsCtgVGv6csU6cZJrE5BmD2w,Its very user friendly,5,2,2.0.2,2019-12-10 05:44:53,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOGPKpIvTWftGhF-kbGwtDQIZ4MCRgjbKGd6Rdwx0NOcKyktnRzuOFvqsaCKIAXqUrROfH3V8e8HhibJ,ABDUL BARIY POTTUVIL SRI LANKA,https://play-lh.googleusercontent.com/a-/AOh14GjjtxAF1c7jyxSudumO-Kp4ACwzoe8g3p4zSu9GWg,Barrak com systems,5,0,1.5.10,2019-07-28 04:14:25,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFm8JPOAD6VhioPUf_9joYB8Sg6k2AD3td8KD2BIHn4AyEFDvVZA0OSy3bgg6HovGXyYRu-icxS84V8,Dialog Retail,https://play-lh.googleusercontent.com/a/AATXAJyvODkpDRthS75iOgOXUCC3q9QnIQ7vS4iL2Kmr=mo,Good but very slow,5,2,7.0.1,2021-01-17 14:49:49,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOF2yZgun0Uc3L7qhRS3bLUsppCgb3GuUQIVZWN7FAGwOSxnuOoTFxSYbHogyprY6k9pACHH6gvMsNxH,Abdul_Official_7,https://play-lh.googleusercontent.com/a-/AOh14GjakShZsqegrQQUCmrZPwSClGWCOUy8-Lq4jtk16Q,Learn and earn money. This app is valuable.,5,7,4.2.0,2020-08-07 05:27:26,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOFR_zy5i69juxocXzIkoQ2cvwREjYFb042I0a4w4YyDxDgViVPOJDrUz2S4w2YvYrKyqQxSUUCH-0bb,Don Haresh Mahawattage,https://play-lh.googleusercontent.com/a-/AOh14GiPgL6RqfO1W9xNwfmI2Bi5F35XkaNiUjoE5TZpAA,Good app for shop owners,5,1,,2019-08-29 22:45:46,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOGRa9_4YAPn7UOJxPzbdDm8PhWsU9Pxb3mubmAJ7eYjX9P2sovNdNYa0N9u1L0Schht5KI-ui4YlfJi,Piyachandi Communication,https://play-lh.googleusercontent.com/a-/AOh14GiEoUSbLjP5TTvJd8RWuyd_U28QFjoX9ACjwyItSw,I want sim change app for this hub....,5,2,1.8.2,2019-12-06 10:48:24,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOExrzLjHy6Rgd_OSON70Iy6mMlIo5Gk6y0vKeMJohDJKior78W6nGlKN0DiJrQT_iTzo_Z938gijySj,Oddamavadi Pakkam,https://play-lh.googleusercontent.com/a/AATXAJwDPzBeYrTPRGdCO0XFiKOOYrMVuiR0jx7AyW-R=mo,Pls fiz for some small problem and tnx for develolpee and dilllog,5,2,,2019-11-01 20:34:01,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOE31xpdXgtRrzbcx8y6UZrGW8UGCgjiK1fLmzdGBN_MMtMcs_gJAN3FM0x-tY5x3Brv2ZKMCLmzZ8y7,Sujitharan Arushan,https://play-lh.googleusercontent.com/a-/AOh14GiiIeZ17yaGAqSDIo2D3zyM-ukFc_f0ow5u1mtI5g,sim change is not work,5,3,,2019-02-16 09:04:29,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHRUKNjgpiU_A3W4Ibd0XOUWI4fQBtbSgrF1FuSa9eRHmi8XJCFYlAkaBCdVShnGYgo4HqbigGctRRZ,T M.Rikaz,https://play-lh.googleusercontent.com/a-/AOh14GjXino1AbMmKnn_VVYfNKiGWDM3DQPRQ9nK0PmjeQ,I am using dialog hub,5,1,2.0.8,2020-03-23 07:35:28,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEWpgiw4qHEcqlUtAlcQVgMRsHn0GQlR4KkwQ9WyIzmvirRL7US2hRv45_jKd6khXgjXv4HLpTfHLEB,Dinesh Prasanna,https://play-lh.googleusercontent.com/a/AATXAJxwEUfG6z11iqcGRiHcz3Z2UvWPbup4BYaTvs_K=mo,Sim change not active my device,5,1,6.2.0,2020-12-01 10:12:37,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOF-vFK9MHUB3JwzSD4y-D-g4t_IgoHwfMidsh9FmyF_D3NUvQ6mqWo24_XE-dh_FGC5LQwaR4MKcbqX,Supreme Creatives,https://play-lh.googleusercontent.com/a-/AOh14GjGA2FvunGKaW1vawEw-kj6rhifRN4uebmrzfs,Easy to use.,5,0,8.0.0,2021-01-20 13:50:50,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOEFhwhfq12zRQNJ6ak7-0x_rwu3NBip_nczUohZ9Pm5j-66Pa-ZsjkbGTC5XnhyidaIXTJOLB7xcRul,Kalpani Com,https://play-lh.googleusercontent.com/a/AATXAJzpX2hweXIMfdzIhDXgJqleGk15mZo-htLd6_Bc=mo,Place add print option,5,1,9.0.0,2021-07-18 01:04:34,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHEytLr4Tt8tC-Uz-nq3d7F912IhfjSY1sbSV07Ix6AG3xyVbaSpeIHzRflcIIX8Ki25-kQat5yIFN2,Ruwanpura SDR,https://play-lh.googleusercontent.com/a-/AOh14Gj16rH0pAJFLlNkgX74HC7Og9BJbazxwIZ6qRaYHA,Nice app...easy to use,5,3,2.0.2,2020-01-18 04:18:16,,,most_relevant,net.omobio.dialog.dialogra
gp:AOqpTOHcCdx9m4oxEr6UYr5vC_ZkNvzN4cBhLNEAg1ZRHJIN9-poeQWQyxPvYdzplTc-bsc98VGJwSvvD465,Hajigulaam MuMd,https://play-lh.googleusercontent.com/a/AATXAJyhPH6q3vhB9plQi8wmghB1Mh3qNcoNT2akl3JKsPM=mo,Very good app,5,1,8.1.2,2021-03-23 00:57:46,,,most_relevant,net.omobio.dialog.dialogra
